series_id,model_class,model,scaling,train_length,test_length,mae,rmse,smape,mase
M27494,baseline,AutoETS,none,564,18,229.79182034824206,265.18518580627847,10.734106129263115,2.9090907697229462
M27652,baseline,AutoETS,none,277,18,111.94444457443534,130.7718540316734,7.846993172308116,2.8134747545737255
M27697,baseline,AutoETS,none,97,18,97.83579975998403,151.19100863929532,5.728927311473167,0.49004378194452813
M2848,baseline,AutoETS,none,145,18,1290.4509325522947,1464.7656889596649,33.5121274290703,2.6492812074268057
M29440,baseline,AutoETS,none,288,18,45.59804701871701,50.03108319044033,4.564532767986814,1.3015886831281307
M29715,baseline,AutoETS,none,288,18,69.5305163997074,71.69197740605448,4.755964937472251,1.6789521020401788
M3004,baseline,AutoETS,none,181,18,359.109577231115,452.84331095717624,9.327306562059569,1.1687918835254394
M30109,baseline,AutoETS,none,156,18,56.5991056409155,72.613384781844,1.3134958003114285,0.41371935087775796
M30295,baseline,AutoETS,none,193,18,32.87303746214863,38.57271557876937,2.1795472293945317,0.7390144660854225
M33119,baseline,AutoETS,none,64,18,2446.5584058779036,3027.1575717805567,37.974374636108834,0.538247308879111
M35006,baseline,AutoETS,none,133,18,16.793013910238088,20.730949396884363,0.710568742877524,0.26648586008377817
M35143,baseline,AutoETS,none,157,18,246.05399986756686,300.2929163466103,6.9182490439618425,0.8675150755904893
M35714,baseline,AutoETS,none,200,18,581.3874056975246,672.5747623698406,33.958603772671445,1.3589560148095814
M35742,baseline,AutoETS,none,200,18,193.5860609047979,246.0421489184596,1.943587372954312,0.5704416841708778
M36179,baseline,AutoETS,none,119,18,1072.2997453016615,1263.3847093731686,41.3415562569518,1.8865544563075667
M36501,baseline,AutoETS,none,996,18,44.81243490852138,57.73266926328604,1.3822945266695426,0.5416464310279454
M36782,baseline,AutoETS,none,491,18,44.77374178278418,58.104932236121584,0.4218612586205249,0.1342772726686412
M37838,baseline,AutoETS,none,134,18,245.1443573045591,281.72268870029757,6.701283606429214,0.45392280102533444
M38619,baseline,AutoETS,none,469,18,43.46536561215981,49.89793314169684,3.5803213686104645,0.5001843260221472
M38699,baseline,AutoETS,none,287,18,152.18954217069015,189.19033557295612,19.08904180031275,0.5860386233333724
